web-scraper-order,web-scraper-start-url,titulo,precio
1616521641-366,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/departamento/for-rent/?page=3,Departamento en Renta EL REFUGIO Queretaro 3 habitaciones Amueblado con amenidades,"$18,000"
1616521716-691,https://www.lamudi.com.mx/queretaro-arteaga/corregidora/los-candiles-1/departamento/for-rent/,Departamento en Puerta Real,"$9,500"
1616521586-131,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=6,Departamento Amueblado en Juriquilla,"$15,000"
1616521770-919,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/centro-sur/departamento/for-rent/?page=1,Departamento en Renta en Querétaro,"$17,000"
1616521641-351,https://www.lamudi.com.mx/queretaro-arteaga/el-marques/el-mirador-128/departamento/for-rent/?page=1,Céntrico departamento amueblado dentro del Mirador JF,"$11,500"
1616521689-579,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=10,Departamento de 4 recámaras en renta Atelier Juriquilla,"$18,000"
1616521744-797,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-campanario-28/departamento/for-rent/?page=3,ADAMANT AMUEBLADO 2 REC,"$17,000"
1616521663-437,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=1,Renta de departamento amueblado en juriquilla con servicios,"$14,500"
1616521800-1058,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/departamento/for-rent/?page=3,DEPARTAMENTO AMUEBLADO EN 3ER NIVEL A UNOS METROS DE BLVD. BERNARDO QUINTANA.,"$13,500"
1616521696-607,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/centro-sur/departamento/for-rent/?page=4,"Te imaginas  relajarte   en  tu  departamento  con una   vista  espectacular,  en un ...","$17,500"
1616521619-255,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/centro-sur/departamento/for-rent/?page=6,RENTO DEPARTAMENTO EN CENTRAL PARK,"$19,000"
1616521605-199,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-campanario-28/departamento/for-rent/?page=3,RENTA DEPARTAMENTO CAMPANARIO SIERRA AZUL QUERETARO,"$25,000"
1616521663-448,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/departamento/for-rent/?page=2,RENTO DEPARTAMENTO AMUEBLADO EN MILENIO III,"$15,000"
1616521702-637,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/departamento/for-rent/?page=1,"Departamento en el Refugio de 3 dormitorios, principal con vestier y baño! GOC","$18,000"
1616521730-739,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=3,BONITO DEPARTAMENTO EN DESARROLLO EXCLUSIVO AUTOSUSTENTABLE JOY JURIQUILLA,"$28,000"
1616521788-1002,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=7,"RENTA DE DEPARTAMENTO AMUEBLADO  EN ALEGRA TOWERS JURIQUILLA, QUERETARO","$22,000"
1616521764-891,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/departamento/for-rent/?page=1,RENTO DEPAS EN EL REFUGIO QUERÉTARO NATUUR,"$15,000"
1616521730-731,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/cumbres-del-lago/departamento/for-rent/?page=2,Departamento en renta en Juriquilla 21537 JL,"$23,501"
1616521593-153,https://www.lamudi.com.mx/queretaro-arteaga/corregidora/el-pueblito-13/departamento/for-rent/,"Departamento en renta en Camino Real, Candiles, Queretaro. 3 recamaras","$8,500"
1616521655-417,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=3,"Planta baja con 2 dormitorios y buena ubicación, departamento sin amueblar! RAH","$7,400"
1616521788-1024,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/departamento/for-rent/?page=3,"Milenio III, Querétaro. Departamento de 3 Recámaras en Renta SRM 21-100","$15,000"
1616521696-589,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=5,Apartment - Juriquilla,"$15,000"
1616521776-948,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=1,DEPARTAMENTO AMUEBLADO EN RENTA EN JURIQUILLA DESARROLLO HANDIKO,"$22,500"
1616521800-1083,https://www.lamudi.com.mx/queretaro-arteaga/el-marques/el-mirador-128/departamento/for-rent/?page=1,Departamento en renta por la zona de El Mirador OFP 20 1961,"$15,000"
1616521689-576,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/centro-sur/departamento/for-rent/?page=3,Departamento de lujo en Centro Sur amoblado con cocina equipada! RAHQRO,"$23,000"
1616521628-301,https://www.lamudi.com.mx/queretaro-arteaga/corregidora/los-candiles-1/departamento/for-rent/,MIRADOR DE VISTA REAL Duplex planta alta en renta dos pisos,"$20,000"
1616521586-114,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/departamento/for-rent/?page=3,Se renta departamento amueblado de 3 recámaras en El Refugio. 20-3247,"$23,000"
1616521716-679,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=10,TI/D DEPARTAMENTO DE LUJO EN RENTA JURIQUILLA QUERETARO,"$23,000"
1616521744-798,https://www.lamudi.com.mx/queretaro-arteaga/corregidora/el-pueblito-13/departamento/for-rent/,Departamento en El Pueblito amueblado de 2 dormitorios y 114 mts2! RAHQRO,"$12,750"
1616521655-416,https://www.lamudi.com.mx/queretaro-arteaga/el-marques/el-mirador-128/departamento/for-rent/?page=2,"Departamento en renta mirador, planta alta","$8,000"
1616521682-523,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-campanario-28/departamento/for-rent/?page=3,La mejor vista de Querétaro - Departamento en Cima Towers - Lomas del Marqués,"$27,295"
1616521663-459,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-campanario-28/departamento/for-rent/?page=2,Renta Departamento Amueblado en Adamant Queretaro.,"$18,000"
1616521669-489,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/centro-sur/departamento/for-rent/?page=1,DEPARTAMENTO CON ACABADOS DE LUJO CON INCREIBLE VISTA A LA CIUDAD,"$19,000"
1616521641-350,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/centro-sur/departamento/for-rent/?page=5,Departamento nuevo en renta en Alia Centro Sur. 3 recámaras,"$21,000"
1616521612-236,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-campanario-28/departamento/for-rent/?page=1,RENTA DEPARTAMENTO ELITE EL CAMPANARIO QUERETARO,"$18,000"
1616521675-493,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=3,Renta Departamento en Biosfera Juriquilla 3 Recamaras y excelente vista.,"$18,000"
1616521788-1017,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-campanario-28/departamento/for-rent/?page=2,Bello departamento en renta en El Campanario OFP 20-245,"$20,500"
1616521669-478,https://www.lamudi.com.mx/queretaro-arteaga/corregidora/el-pueblito-13/departamento/for-rent/,RENTA DEPARTAMENTO BELLAVISTA RESIDENCE CORREGIDORA,"$14,000"
1616521655-428,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/centro-sur/departamento/for-rent/?page=4,"Bello departamento en renta Amueblado, Centro Sur OFP EX965","$21,000"
1616521619-263,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-campanario-28/departamento/for-rent/?page=2,Departamento exclusivo amueblado en El Campanario de 40 mts2! RCS,"$20,500"
1616521669-474,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/departamento/for-rent/?page=2,"TORRE MARBELLA, EL REFUGIO QUERÉTARO, BELLO DEPARTAMENTO EN RENTA.","$18,500"
1616521723-700,https://www.lamudi.com.mx/queretaro-arteaga/el-marques/el-mirador-128/departamento/for-rent/?page=2,"Loft en Renta, en El Mirador, El Marqués","$7,000"
1616521682-527,https://www.lamudi.com.mx/queretaro-arteaga/el-marques/el-mirador-128/departamento/for-rent/?page=1,"Se Renta Departamento en Residencial del parque, 2 recamaras YCC","$11,500"
1616521689-580,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=11,Departamento Amoblado en renta en Juriquilla AQC,"$19,500"
1616521737-769,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/centro-sur/departamento/for-rent/?page=4,Departamento en renta en Centro Sur OFP 20 1622,"$14,000"
1616521619-277,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=6,DEPARTAMENTO DE LUJO EN RENTA EN JURIQUILLA QUERETARO,"$18,000"
1616521770-912,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/departamento/for-rent/?page=3,Penthouse en Milenio III amueblado de 3 dormitorios y 246 mts2! RAHQRO,"$27,000"
1616521696-596,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=7,BIOSFERA TOWERS Amueblado torre A dos recamaras,"$20,000"
1616521764-893,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=10,"Hermoso departamento amueblado en Querétaro, Juriquilla","$21,000"
1616521744-803,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/cumbres-del-lago/departamento/for-rent/?page=2,"Rent Depa Amueblado y Servicios, vista y seguridad Cum. Del Lago Juriquilla JF","$27,500"
1616521593-146,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/departamento/for-rent/?page=3,Departamento amueblado con 3 recamaras de lujo en El Refugio YCC,"$23,000"
1616521716-674,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=7,Renta de lujos departamento  amueblado en Sta. Fe Juriquilla JF,"$18,500"
1616521764-902,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=2,"Departamento en Renta en Vértice, Juriquilla","$12,500"
1616521794-1050,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/departamento/for-rent/?page=1,Moderno y amplio departamento trirecámaras planta baja en Milenio III,"$12,000"
1616521709-651,https://www.lamudi.com.mx/queretaro-arteaga/corregidora/los-candiles-1/departamento/for-rent/,Departamento en El Pueblito amoblado de 2 dormitorios! RAHQRO 20-13,"$12,750"
1616521586-126,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=5,Fray Junipero Departamento a estrenar de 2 recamaras! RAHQRO,"$17,000"
1616521776-942,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-campanario-28/departamento/for-rent/?page=1,Renta depa completamente amueblado en condominio de lujo en El Campanario JF,"$20,500"
1616521675-519,https://www.lamudi.com.mx/queretaro-arteaga/el-marques/el-mirador-128/departamento/for-rent/?page=2,Se Renta Depa en Residencial del parque 2 Recamaras y amenidades,"$11,500"
1616521682-528,https://www.lamudi.com.mx/queretaro-arteaga/corregidora/los-candiles-1/departamento/for-rent/,Departamento en El Pueblito,"$10,000"
1616521586-134,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-campanario-28/departamento/for-rent/?page=1,DEPARTAMENTO EN RENTA EN SIERRA AZUL QUERÉTARO,"$23,000"
1616521675-507,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=4,Departamento - Juriquilla,"$16,500"
1616521782-969,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=11,"RENTA DE DEPARTAMENTO EN WISE LIVING, JURIQUILLA","$24,500"
1616521737-776,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/departamento/for-rent/?page=3,Renta depa a estrenar en condominio con excelentes amenidades JF,"$15,000"
1616521696-587,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=8,DEPARTAMENTO EN RENTA EN JURIQUILLA DESARROLLO HANDIKO,"$21,500"
1616521757-857,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/centro-sur/departamento/for-rent/?page=3,"Te imaginas  relajarte   en  tu  departamento  con una   vista  espectacular,  en un ...","$17,500"
1616521628-314,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=10,En Renta Depa completamente amueblado 1 recamara en Sata Fe de Juriquilla YCC,"$19,000"
1616521744-815,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/centro-sur/departamento/for-rent/?page=4,DEPARTAMENTO EN RENTA EN CENTRO SUR QUERÉTARO,"$21,000"
1616521619-278,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/departamento/for-rent/,Departamento en renta amueblado en Regency Jurica ¡,"$42,000"
1616521648-382,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=3,DEPARTAMENTO EN RENTA VÉRTICE JURIQUILLA,"$13,000"
1616521788-1016,https://www.lamudi.com.mx/queretaro-arteaga/corregidora/el-pueblito-13/departamento/for-rent/,DEPARTAMENTO EN RENTA,"$6,500"
1616521655-404,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=8,Departamento en dúplex en Altos de Juriquilla de 156 mts2! RAHQRO,"$14,500"
1616521757-850,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=7,RENTO DEPA EN JURIQUILLA QUERÉTARO,"$20,000"
1616521764-896,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/departamento/for-rent/?page=1,"Departamento en renta en privalia ambienta, de 2 recamaras y 2 banos.","$6,500"
1616521730-744,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/cumbres-del-lago/departamento/for-rent/?page=1,Departamento en Renta a estrenar,"$15,000"
1616521599-195,https://www.lamudi.com.mx/queretaro-arteaga/el-marques/el-mirador-128/departamento/for-rent/?page=2,Departamento en Centro Sur de 2 dormitorios y 87 mts2! RAHQRO,"$14,000"
1616521682-548,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/cumbres-del-lago/departamento/for-rent/?page=1,Departamento en renta,"$16,500"
1616521599-170,https://www.lamudi.com.mx/queretaro-arteaga/el-marques/el-mirador-128/departamento/for-rent/?page=2,Depa en renta en Residencial del parque,"$12,500"
1616521682-533,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=5,DEPARTAMENTO EN RENTA EN JURIQUILLA,"$16,000"
1616521776-959,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=5,Departamento en renta en Náutico Juriquilla,"$12,500"
1616521776-953,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/centro-sur/departamento/for-rent/?page=6,DEPARTAMENTO EN RENTA EN QUERÉTARO,"$18,000"
1616521605-197,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/departamento/for-rent/?page=3,Se  Renta  PH en Milenio amueblado o sin amueblar,"$14,800"
1616521696-585,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=5,Excelente departamento en Atelier Juriquilla,"$25,000"
1616521776-952,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=8,RENTA DEPARTAMENTO CANTALAGUA JURIQUILLA QUERETARO,"$14,500"
1616521757-864,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/departamento/for-rent/?page=2,Espacioso departamento sin amoblar en el refugio de 3 dormitorios! Rahqro,"$18,600"
1616521723-711,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=6,Renta de penthouse en juriquilla 4 recamaras 4 baños,"$100,000"
1616521770-921,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/departamento/for-rent/?page=2,"RENTO DEPARTAMENTO QUERETARO FRACC,PRIVALIA AMBIENTA IDEAL ROMMIES UBICADISIMO","$7,000"
1616521723-705,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-campanario-28/departamento/for-rent/?page=3,Renta depa completamente amueblado en condominio de lujo en El Campanario JF,"$20,500"
1616521663-441,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/centro-sur/departamento/for-rent/?page=3,"Departamento de lujo totalmente amueblado, Centro Sur OFP EX966","$25,000"
1616521628-304,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=5,Departamento en renta en Juriquilla 21537 JL,"$23,501"
1616521776-947,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/departamento/for-rent/?page=1,Bonito Departamento en Renta Nuevo con excelente iluminación en LumaCity Milenio III,"$23,500"
1616521709-668,https://www.lamudi.com.mx/queretaro-arteaga/el-marques/el-mirador-128/departamento/for-rent/?page=1,RENTA DEPARTAMENTO AMUEBLADO EN EL MIRADOR,"$9,000"
1616521689-558,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/departamento/for-rent/?page=2,Departamento en Renta en El Refugio Queretaro,"$10,500"
1616521723-716,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/cumbres-del-lago/departamento/for-rent/?page=2,Departamento amueblado renta 3 recamaras cumbres del lago juriquilla Queretaro,"$21,000"
1616521593-154,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/el-refugio-82/departamento/for-rent/?page=2,RENTA DEPARTAMENTO PRIVALIA AMBIENTA AMUEBLADO CON SERVICIOS INCLUIDOS,"$12,000"
1616521723-699,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=5,Apartment - Juriquilla,"$26,000"
1616521776-941,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/cumbres-del-lago/departamento/for-rent/?page=1,DEPARTAMENTO EN RENTA EN QUERETARO - ZONA JURIQUILLA CUMBRES -,"$11,500"
1616521599-177,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=9,Departamento Amueblado en Renta Planta Baja Juriquilla - Cercano a Fresko y UVM,"$11,500"
1616521751-823,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=3,Departamento con bonita vista en Altos de Juriquilla de 109 mts2! JGJ,"$14,500"
1616521788-1025,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=10,"Se Renta Depa Amueblado en Santa Fe de Juriquilla 2 Recamaras, Posee Alberca YCC","$15,000"
1616521744-789,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=6,RENTA DEPARTAMENTO AMUEBLADO DE JURIQUILLA SANTA FE 1 RECAMARA,"$22,500"
1616521770-923,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/jurica-1/departamento/for-rent/,"En Renta Departamento en JURICA, 2 Recamaras, 2 Baños, Alberca Techada, Luxury","$19,800"
1616521648-390,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/centro-sur/departamento/for-rent/?page=3,Departamento sin amueblar en Centro Sur de 87 mts2! RAHQRO,"$14,000"
1616521628-294,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=4,DEPARTAMENTO EN RENTA EN JURIQUILLA AMUEBLADO,"$26,000"
1616521782-976,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/centro-sur/departamento/for-rent/?page=6,Departamento totalmente amoblado en Centro Sur de 2 dormitorios! RAHH,"$21,000"
1616521605-196,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/milenio-iii-10/departamento/for-rent/?page=1,RENTA DEPARTAMENTO EN TERRANTO MILENIO III,"$15,000"
1616521709-643,https://www.lamudi.com.mx/queretaro-arteaga/queretaro/juriquilla/departamento/for-rent/?page=4,"BIOSFERA JURIQUILLA ,DEPARTAMETO DE 2 HABITACIONES .","$15,000"
