web-scraper-order,web-scraper-start-url,desc_dep,precio_depa,pre
1615702176-16161,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-7.html,Departamento en Renta en Juriquilla Desarrollo Handiko,"MN 21,000",21000
1615702176-16155,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-7.html,Departamento en Renta Juriquila Rdr - Cl,"MN 17,000",17000
1615702200-16232,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-4.html,Renta Departamento en Cantalagua Juriquilla Queretaro Rdr201,"MN 15,000",15000
1615702106-15936,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-16.html,Departamento en Renta. Juriquilla. Fvr,"MN 30,000",30000
1615702153-16078,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-10.html,Departamento Duplex Planta Baja en Renta en Juriquilla,"MN 15,000",15000
1615702145-16047,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-11.html,"Departamento en Preserve, Juriquilla San Isidro","MN 10,500",10500
1615702207-16261,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-3.html,Departamento Renta en Altos de Juriquilla,"MN 22,500",22500
1615702207-16242,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-3.html,"Departamento en Renta en Valle de Juriquilla, Querétaro.","MN 14,500",14500
1615702215-16276,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-2.html,"Departamento en Querétaro, Juriquilla","MN 12,500",12500
1615702230-16317,https://www.inmuebles24.com/departamentos-en-renta-en-fraccionamiento-residencial-el-refugio.html,"Departamento en Alquiler en Fraccionamiento Residencial El Refugio, Querétaro, Querétaro","MN 12,900",12900
1615702192-16208,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-5.html,Se Renta Departamento 2 Recámaras en Juriquilla Posee Alberca y Gym Ycc,"MN 17,000",17000
1615702036-15780,https://www.inmuebles24.com/departamentos-en-renta-en-el-campanario-ciudad-de-queretaro-pagina-3.html,Departamento en Renta en La Reserva El Campanario Queretaro,"MN 19,000",19000
1615702153-16075,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-10.html,"Altos de Juriquilla Duplex 2 Recamaras, Privada con Increibles Amenidades","MN 14,500",14500
1615702036-15785,https://www.inmuebles24.com/departamentos-en-renta-en-el-campanario-ciudad-de-queretaro-pagina-3.html,Departamento Sin Amueblar en La Zona de Mayor Plusvalía de Querétaro! Rahqro,"MN 25,000",25000
1615702096-15907,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-17.html,"Departamento en Renta en Cantalagua, Juriquilla, 2 Rec, 2.5 Baños","MN 14,000",14000
1615702129-16004,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-13.html,"Departamento en Renta en Alegra Towers, Juriquilla","MN 18,900",18900
1615702020-15747,https://www.inmuebles24.com/departamentos-en-renta-en-el-campanario-ciudad-de-queretaro-pagina-5.html,Venta/renta Departamento Amueblado,"MN 27,500",27500
1615702176-16156,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-7.html,Departamento en Venta o Renta en Juriquilla Planta Baja Estupendos Espacios,"MN 16,500",16500
1615702122-15978,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-14.html,Departamento en Renta Juriquilla 2 Habitaciones Jrh,"MN 17,000",17000
1615702223-16305,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-1.html,Departamento en Altos Juriquilla,"MN 21,500",21500
1615702096-15920,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-17.html,"Departamento Amueblado en Renta, Península Juriquilla","MN 17,500",17500
1615702160-16101,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-9.html,Departamento en Renta en Juriquilla Desarrollo Handiko,"MN 15,500",15500
1615702138-16036,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-12.html,Cepartamento en Renta Queretaro Joy Juriquilla,"MN 28,000",28000
1615702223-16292,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-1.html,"Departamento en Renta, Juriquilla Santa Fe","MN 12,500",12500
1615702192-16213,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-5.html,"Hermosos Departamentos en Renta, Juriquilla","MN 14,500",14500
1615702122-15985,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-14.html,Departamento Pent House en Renta - Queretaro - Juriquilla,"MN 19,000",19000
1615702114-15967,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-15.html,"Departamento Renta Biósfera T. Juriquilla, Amenidades, Exclusivo. 39 - Dr - 1552","MN 18,500",18500
1615702129-15998,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-13.html,Departamento de 2 Hab. en Juriquilla,"MN 15,500",15500
1615702185-16166,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-6.html,Departamento en Renta Amueblado en Habitarea Towers Santa Fe Juriquilla 2 Rec,"MN 16,000",16000
1615702169-16121,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-8.html,Renta Departamento Tipo Loft San Isidro,"MN 8,000",8000
1615702185-16178,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-6.html,Departamento en Renta - Juriquilla - Queretaro - De310,"MN 17,000",17000
1615702020-15740,https://www.inmuebles24.com/departamentos-en-renta-en-el-campanario-ciudad-de-queretaro-pagina-5.html,Departamentos en Renta Cima Towers Zona Diamante Queretaro,"MN 19,100",19100
1615702114-15968,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-15.html,Departamento en Renta. Juriquilla. Fvr,"MN 14,500",14500
1615702052-15836,https://www.inmuebles24.com/departamentos-en-renta-en-el-campanario-ciudad-de-queretaro-pagina-1.html,Renta Departamento Penthouse 4 Recamaras con Baño en El Campanario,"MN 45,000",45000
1615702060-15866,https://www.inmuebles24.com/departamentos-en-renta-en-fraccionamiento-milenio.html,Departamento - Milenio Terranto con 2 Estacionamientos y 1 Bodega Jm,"MN 13,400",13400
1615702106-15944,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-16.html,"Departamento Estilo Moderno, en Agradable Privada con Vigilancia, Alberca","MN 20,000",20000
1615702052-15828,https://www.inmuebles24.com/departamentos-en-renta-en-el-campanario-ciudad-de-queretaro-pagina-1.html,Departamento en Renta - El Campanario - Queretaro - De281,"MN 23,500",23500
1615702060-15863,https://www.inmuebles24.com/departamentos-en-renta-en-fraccionamiento-milenio.html,Renta de Departamento Completamente Amueblado en Milenio III,"MN 13,000",13000
1615702052-15840,https://www.inmuebles24.com/departamentos-en-renta-en-el-campanario-ciudad-de-queretaro-pagina-1.html,Departamento en Renta en El Campanario,"MN 20,000",20000
1615702106-15929,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-16.html,Departamento en Renta en Juriquilla Cantalagua 2 Niveles 3 Recámaras,"MN 20,000",20000
1615702185-16180,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-6.html,Se Renta Departamento de Lujo en Biosfera Tower Juriquilla.,"MN 13,500",13500
1615702028-15770,https://www.inmuebles24.com/departamentos-en-renta-en-el-campanario-ciudad-de-queretaro-pagina-4.html,Departamento en Zona El Campanario Hermosa Vista 2 Niveles,"MN 12,900",12900
1615702160-16111,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-9.html,Se Vende Ó Renta Lujoso Departamento en Cumbres del Lago,"MN 20,000",20000
1615702028-15760,https://www.inmuebles24.com/departamentos-en-renta-en-el-campanario-ciudad-de-queretaro-pagina-4.html,Renta de Exclusivo Departamento,"MN 25,000",25000
1615702052-15846,https://www.inmuebles24.com/departamentos-en-renta-en-el-campanario-ciudad-de-queretaro-pagina-1.html,Departamento en Renta en Sierra Azul Querétaro,"MN 23,000",23000
1615702145-16066,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-11.html,Departamento Amueblado en Renta Planta Baja Juriquilla - Cercano a Fresko y Uvm,"MN 11,500",11500
1615702138-16030,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-12.html,"Valle de Juriquilla, Departamento en Renta Ubicado a 2 Min D","MN 12,000",12000
1615702114-15952,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-15.html,Renta Departamento Juriquilla Tower Queretaro,"MN 21,000",21000
1615702129-16006,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-13.html,Loft Amueblado en Juriquilla,"MN 6,800",6800
1615702028-15768,https://www.inmuebles24.com/departamentos-en-renta-en-el-campanario-ciudad-de-queretaro-pagina-4.html,Departamento en El Campanario Sin Amoblar de 2 Dorm.! Rahqro,"MN 25,000",25000
1615702036-15779,https://www.inmuebles24.com/departamentos-en-renta-en-el-campanario-ciudad-de-queretaro-pagina-3.html,Departamento Satus 3,"MN 18,000",18000
1615702169-16139,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-8.html,Departamento Amueblado en Renta Biosfera Juriquilla 3 Rec y Balcon,"MN 25,000",25000
1615702230-16313,https://www.inmuebles24.com/departamentos-en-renta-en-fraccionamiento-residencial-el-refugio.html,Renta de Departamento en Planta Baja en El Refugio Residencial,"MN 12,000",12000
1615702160-16106,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-9.html,Departamento en Renta Amueblado Juriquilla,"MN 20,000",20000
1615702028-15777,https://www.inmuebles24.com/departamentos-en-renta-en-el-campanario-ciudad-de-queretaro-pagina-4.html,Rento Penthouse en La Cima Towers,"MN 28,000",28000
1615702044-15805,https://www.inmuebles24.com/departamentos-en-renta-en-el-campanario-ciudad-de-queretaro-pagina-2.html,Renta Departamento Amueblado Adamant Queretaro,"MN 19,000",19000
1615702076-15877,https://www.inmuebles24.com/departamentos-en-renta-en-fraccionamiento-el-mirador-ciudad-de-queretaro-pagina-1.html,Departamento en Renta. El Mirador. Fvr,"MN 12,500",12500
1615702028-15757,https://www.inmuebles24.com/departamentos-en-renta-en-el-campanario-ciudad-de-queretaro-pagina-4.html,Renta de Departamento en El Campanario,"MN 20,500",20500
1615702122-15990,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-14.html,Renta Departamento Tipo Loft San Isidro,"MN 8,000",8000
1615702223-16308,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-1.html,"Departamento Amueblado 2 Recámaras en Juriquilla, Querétaro","MN 15,400",15400
1615702096-15902,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-17.html,Penthouse en Renta en Juriquila,"MN 25,500",25500
1615702088-15901,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-18.html,"Departamento en Renta, Altos Juriquilla","MN 25,000",25000
1615702192-16207,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-5.html,Biosfera Towers Amueblado Torre a Dos Recamaras,"MN 20,000",20000
1615702138-16044,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-12.html,Departamento en Renta en Mediterranea Juriquilla Ll,"MN 9,500",9500
1615702153-16073,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-10.html,Departamento - Juriquilla,"MN 17,000",17000
1615702129-16013,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-13.html,Departamento de 2 Hab. en Valle de Juriquilla,"MN 15,000",15000
1615702106-15927,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-16.html,Departamento en Renta en Juriquilla Altara Querétaro 2 Recs,"MN 13,000",13000
1615702036-15796,https://www.inmuebles24.com/departamentos-en-renta-en-el-campanario-ciudad-de-queretaro-pagina-3.html,Departamento Amueblado en Renta. Magnifica Vista Teide Mirador de El Campanario,"MN 29,000",29000
1615702223-16287,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-1.html,"Departamento en Renta Cumbres de Juriquilla, Manzanares","MN 13,500",13500
1615702160-16108,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-9.html,"Departamento Estilo Moderno, en Agradable Privada con Vigilancia, Alberca","MN 20,000",20000
1615702076-15880,https://www.inmuebles24.com/departamentos-en-renta-en-fraccionamiento-el-mirador-ciudad-de-queretaro-pagina-1.html,Departamento en Renta en El Mirador Kpo 20 - 1961,"MN 12,500",12500
1615702060-15864,https://www.inmuebles24.com/departamentos-en-renta-en-fraccionamiento-milenio.html,Milenio III - Departamento de Tres Niveles con un Concepto Totalmente Innovador,"MN 3,537,418",3537418
1615702096-15923,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-17.html,"Departamento Amueblado en Renta, Península Juriquilla","MN 16,500",16500
1615702122-15995,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-14.html,"Departamento Amueblado en Renta en Real de Juriquilla, Querétaro","MN 17,500",17500
1615702129-16017,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-13.html,"Handiko Towers, a Estrenar, Exterior con Terraza","MN 15,500",15500
1615702076-15897,https://www.inmuebles24.com/departamentos-en-renta-en-fraccionamiento-el-mirador-ciudad-de-queretaro-pagina-1.html,Renta Exclusivo Departamento en El Mirador,"MN 11,500",11500
1615702122-15993,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-14.html,Departamento en Renta o Venta en Biosfera Juriquilla con 2 Recamaras,"MN 18,000",18000
1615702169-16122,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-8.html,Departamento en Renta en Juriquilla Aqc,"MN 25,000",25000
1615702215-16268,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-2.html,Renta Departamento Amueblado de Lujo en Juriquilla Towers,"MN 35,000",35000
1615702215-16284,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-2.html,Se Vende o Renta Hermoso Departamento en Juriquilla,"MN 13,500",13500
1615702114-15972,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-15.html,"Departamento de Lujo en Venta y Renta Juriquilla Towers, Querétaro","MN 18,500",18500
1615702153-16093,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-10.html,Departamento Amueblado en Renta Juriquilla Towers,"MN 20,000",20000
1615702176-16148,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-7.html,Lindo Departamento Amoblado en Renta en Juriquilla Aqc,"MN 22,500",22500
1615702138-16023,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-12.html,Departamento en Renta en Juriquilla,"MN 21,000",21000
1615702145-16052,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-11.html,Departamento en Renta en Juriquilla,"MN 14,500",14500
1615702153-16086,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-10.html,Departamento en Renta en Life Juriquilla,"MN 20,000",20000
1615702169-16136,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-8.html,Departamento en Renta en Juriquilla,"MN 14,000",14000
1615702185-16188,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-6.html,Departamento en Renta Biosfera Juriquilla Queretaro,"MN 16,500",16500
1615702106-15947,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-16.html,Departamento en Renta en Juriquilla,"MN 37,000",37000
1615702185-16183,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-6.html,Departamento Amueblado Juriquilla Altavista,"MN 15,000",15000
1615702044-15822,https://www.inmuebles24.com/departamentos-en-renta-en-el-campanario-ciudad-de-queretaro-pagina-2.html,"Departamento Renta Campanario, Adamant","MN 16,500",16500
1615702122-15991,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-14.html,Venta/ Renta Wise Living Juriquilla Unico,"MN 23,000",23000
1615702192-16192,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-5.html,Venta de Preciosos Departamentos Exclusivos en Altos Juriqui,"MN 18,000",18000
1615702230-16318,https://www.inmuebles24.com/departamentos-en-renta-en-fraccionamiento-residencial-el-refugio.html,Departamento en Renta El Refugio Querétaro 3 Habitaciones Amueblado con Amenidades,"MN 18,000",18000
1615702169-16124,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-8.html,"En Renta Bonito Departamento, Juriquilla; Querétaro","MN 20,000",20000
1615702036-15790,https://www.inmuebles24.com/departamentos-en-renta-en-el-campanario-ciudad-de-queretaro-pagina-3.html,Renta Departamento Adamant Queretaro Amueblado,"MN 19,000",19000
1615702106-15938,https://www.inmuebles24.com/departamentos-en-renta-en-juriquilla-pagina-16.html,"En Renta Departamento Amueblado en Juriquilla, Querétaro","MN 18,000",18000
