web-scraper-order,web-scraper-start-url,titulo,precio,metros
1620530460-14501,https://www.inmuebles24.com/terrenos-en-venta-en-juriquilla-pagina-1.html,Venta de Terreno en Grand Juriquilla en San Anton,"1,859,572",422
1620530484-14540,https://www.inmuebles24.com/terrenos-en-venta-en-fraccionamiento-residencial-el-refugio-pagina-1.html,Lote de Uso Mixto en Venta en El Refugio,"39,624,540",6604
1620530144-13716,https://www.inmuebles24.com/terrenos-en-venta-en-milenio-pagina-3.html,Terrenos Venta Milenio,"5,270,928",1014
1620530185-13828,https://www.inmuebles24.com/terrenos-en-venta-en-juriquilla-pagina-29.html,Terreno en Venta en Balcones de Juriquilla Dentro de Privada con Alberca,"5,900,000",884
1620529836-13014,https://www.inmuebles24.com/terrenos-en-venta-en-fraccionamiento-cumbres-del-lago-pagina-10.html,Increible Terreno en Venta!,"1,174,500",270
1620530257-14025,https://www.inmuebles24.com/terrenos-en-venta-en-juriquilla-pagina-21.html,"Espectacular Terreno de 373 m² en Náutico Juriquilla, Hermos","1,880,000",373
1620530282-14076,https://www.inmuebles24.com/terrenos-en-venta-en-juriquilla-pagina-18.html,Terreno Venta Juriquilla Valle,"11,951,830",1087
1620530063-13543,https://www.inmuebles24.com/terrenos-en-venta-en-el-campanario-ciudad-de-queretaro-pagina-3.html,"Hermoso Terreno Plano de 1,572 m² en El Campanario, en La 1er Etapa","13,362,000",1572
1620529844-13045,https://www.inmuebles24.com/terrenos-en-venta-en-fraccionamiento-cumbres-del-lago-pagina-9.html,"Único Terreno de 427 m² en Cumbres del Lago, Para Hacer Una Gran Residencia!","3,500,000",427
1620530378-14339,https://www.inmuebles24.com/terrenos-en-venta-en-juriquilla-pagina-8.html,Venta Terrenos Queretaro Grand Juriquilla Bonampak Aa,"3,970",300
1620530144-13712,https://www.inmuebles24.com/terrenos-en-venta-en-milenio-pagina-3.html,Se Vende Terreno en Milenio III - 184.14 m² - Único y de Oportunidad!,"1,160,000",184
1620530444-14463,https://www.inmuebles24.com/terrenos-en-venta-en-juriquilla-pagina-2.html,Terreno en Valle de Juriquilla,"10,383,780",943
1620530273-14064,https://www.inmuebles24.com/terrenos-en-venta-en-juriquilla-pagina-19.html,Macrolote en Venta en Juriquilla San Isidro Uso Habitacional,"11,318,060",5603
1620530407-14396,https://www.inmuebles24.com/terrenos-en-venta-en-juriquilla-pagina-5.html,Mision de Padua,"3,500,000",800
1620530282-14089,https://www.inmuebles24.com/terrenos-en-venta-en-juriquilla-pagina-18.html,Terreno en Venta Juriquilla Jgcc,"1,593,200",569
1620529900-13179,https://www.inmuebles24.com/terrenos-en-venta-en-fraccionamiento-cumbres-del-lago-pagina-3.html,"Único Terreno de 427 m² en Cumbres del Lago, Para Hacer Una Gran Residencia!","3,500,000",427
1620530387-14343,https://www.inmuebles24.com/terrenos-en-venta-en-juriquilla-pagina-7.html,"Terreno Plano de 393.21 m² en Grand Juriquilla, Alberca, Privada, Único","1,395,000",393
1620529861-13097,https://www.inmuebles24.com/terrenos-en-venta-en-fraccionamiento-cumbres-del-lago-pagina-7.html,"Fabuloso Terreno en Cumbres del Lago, Juriquilla","1,600,000",270
1620530359-14278,https://www.inmuebles24.com/terrenos-en-venta-en-juriquilla-pagina-10.html,Terreno en Venta en Grand Juriquilla,"1,150,000",300
1620529913-13202,https://www.inmuebles24.com/terrenos-en-venta-en-fraccionamiento-cumbres-del-lago-pagina-2.html,Se Vende Terreno de 270 m² en Cumbres del Lago - (9 X 30) Ganelo!,"1,350,000",270
1620529836-13015,https://www.inmuebles24.com/terrenos-en-venta-en-fraccionamiento-cumbres-del-lago-pagina-10.html,"Se Vende Terreno en Cumbres del Lago, 280 m² - Hermosa Vista","1,600,000",280
1620529913-13201,https://www.inmuebles24.com/terrenos-en-venta-en-fraccionamiento-cumbres-del-lago-pagina-2.html,Exclusivos Terrenos en Lago de Juriquilla,"1,950,000",260
1620530185-13834,https://www.inmuebles24.com/terrenos-en-venta-en-juriquilla-pagina-29.html,"Terreno Uso Mixto en Valle de Juriquilla, Queretaro","10,383,670",943
1620530229-13941,https://www.inmuebles24.com/terrenos-en-venta-en-juriquilla-pagina-24.html,En Venta Terreno en Juriquilla,"4,000,000",1000
1620530144-13709,https://www.inmuebles24.com/terrenos-en-venta-en-milenio-pagina-3.html,Se Vende Terreno Comercial en Milenio III - de 242 m² - Aten,"2,500,000",242
1620530237-13963,https://www.inmuebles24.com/terrenos-en-venta-en-juriquilla-pagina-23.html,Terreno en Privada Juriquilla - 512 m² - Esquina y en Av Pr,"3,814,000",512
1620530340-14237,https://www.inmuebles24.com/terrenos-en-venta-en-juriquilla-pagina-12.html,"Juriquilla. Terreno Habitacional con Vigilancia Privada, Venta","557,000",137
1620530340-14241,https://www.inmuebles24.com/terrenos-en-venta-en-juriquilla-pagina-12.html,"Terreno Plano de 258 m² en Grand Juriquilla, de Oportunidad","802,497",258
1620530308-14170,https://www.inmuebles24.com/terrenos-en-venta-en-juriquilla-pagina-15.html,Precioso Terreno de 201 m² en Bio Grand Juriquilla - Plano y,"924,600",201
1620530265-14050,https://www.inmuebles24.com/terrenos-en-venta-en-juriquilla-pagina-20.html,"Hermoso Terreno de 386 m² en Grand Juriquilla, Plano y de Oportunidad.","1,158,000",386
1620529951-13278,https://www.inmuebles24.com/terrenos-en-venta-en-centro-sur-pagina-1.html,"Venta Terreno, Centro Sur","40,000,000",4000
1620530299-14125,https://www.inmuebles24.com/terrenos-en-venta-en-juriquilla-pagina-16.html,Terreno Venta Juriquilla,"1,295,555",185
1620529852-13071,https://www.inmuebles24.com/terrenos-en-venta-en-fraccionamiento-cumbres-del-lago-pagina-8.html,"En Venta Terreno, Cumbres del Lago, Plano, de 270 m², de Opo","1,700,000",270
1620530135-13695,https://www.inmuebles24.com/terrenos-en-venta-en-milenio-pagina-4.html,Terreno en Venta en Milenio 3a. Sección,"1,100,000",152
1620530177-13811,https://www.inmuebles24.com/terrenos-en-venta-en-juriquilla-pagina-30.html,Terreno en Venta Juriquilla,"557,681",136
1620530308-14155,https://www.inmuebles24.com/terrenos-en-venta-en-juriquilla-pagina-15.html,Terreno en Zona Exclusiva en Juriquilla,"8,054,530",1464
1620530093-13599,https://www.inmuebles24.com/terrenos-en-venta-en-el-campanario-ciudad-de-queretaro-pagina-1.html,Macrolote en Venta en Hacienda El Campanario,"54,000,000",4500
1620530299-14138,https://www.inmuebles24.com/terrenos-en-venta-en-juriquilla-pagina-16.html,"Venta de Terreno de 303 m² en Grand Juriquilla, Único y Todo en Orden, Ganalo!","1,000,000",303
1620530046-13489,https://www.inmuebles24.com/terrenos-en-venta-en-el-campanario-ciudad-de-queretaro-pagina-5.html,"Hermoso Terreno Plano de 1,572 m² en El Campanario, en La 1er Etapa","13,362,000",1572
1620529900-13194,https://www.inmuebles24.com/terrenos-en-venta-en-fraccionamiento-cumbres-del-lago-pagina-3.html,"Único Terreno de 427 m² en Cumbres del Lago, Para Hacer Una Gran Residencia!","3,500,000",427
1620530229-13938,https://www.inmuebles24.com/terrenos-en-venta-en-juriquilla-pagina-24.html,Terreno en Venta en Real de Juriquilla,"905,000",300
1620530210-13905,https://www.inmuebles24.com/terrenos-en-venta-en-juriquilla-pagina-26.html,"En Venta Terreno de 151 m² en Preserve Juriquilla, 8x19, Lis","664,000",151
1620530127-13657,https://www.inmuebles24.com/terrenos-en-venta-en-milenio-pagina-5.html,Terreno Habitacional H3 Ideal Para Departamentos,"3,706,000",612
1620530144-13706,https://www.inmuebles24.com/terrenos-en-venta-en-milenio-pagina-3.html,Terreno en Venta en Milenio 3a. Sección,"5,096,400",822
1620529820-12978,https://www.inmuebles24.com/terrenos-en-venta-en-fraccionamiento-cumbres-del-lago-pagina-12.html,"En Venta Estupendo Terreno en La Condesa Juriquilla, 190 m²","1,048,740",190
1620530407-14398,https://www.inmuebles24.com/terrenos-en-venta-en-juriquilla-pagina-5.html,"Terreno en Lomas de Juriquilla, Seguridad Amenidades Diferentes Estilos de Casas","1,600,000",264
1620530369-14299,https://www.inmuebles24.com/terrenos-en-venta-en-juriquilla-pagina-9.html,Macrolote Venta Valle de Juriquilla Valle Norte,"44,829,877",null
1620530054-13532,https://www.inmuebles24.com/terrenos-en-venta-en-el-campanario-ciudad-de-queretaro-pagina-4.html,Terreno en Venta en El Campanario,"9,500,000",999
1620529987-13341,https://www.inmuebles24.com/terrenos-en-venta-en-jurica-pagina-2.html,Macrolote Mixto Antea Corredor Urbano,"71,801,700",5714
1620530460-14486,https://www.inmuebles24.com/terrenos-en-venta-en-juriquilla-pagina-1.html,Terreno en Venta Juriquilla Queretaro Vista Espectacular,"4,950,000",1000
1620530063-13548,https://www.inmuebles24.com/terrenos-en-venta-en-el-campanario-ciudad-de-queretaro-pagina-3.html,Terreno en Venta El Campanario Queretaro - Ae,"36,281,000",5183
1620530063-13555,https://www.inmuebles24.com/terrenos-en-venta-en-el-campanario-ciudad-de-queretaro-pagina-3.html,Terreno en Venta en El Campanario Frente a Parque Central,"11,900,000",850
1620530110-13628,https://www.inmuebles24.com/terrenos-en-venta-en-milenio-pagina-7.html,"Milenio III, Macrolote en Venta con Densidad H4","9,752,500",2075
1620529913-13208,https://www.inmuebles24.com/terrenos-en-venta-en-fraccionamiento-cumbres-del-lago-pagina-2.html,Terreno Venta Cumbres del Lago,"2,230,000",355
1620530153-13733,https://www.inmuebles24.com/terrenos-en-venta-en-milenio-pagina-2.html,Terreno en Venta - Milenio III - Queretaro - Te344,"1,587,900",237
1620530248-14002,https://www.inmuebles24.com/terrenos-en-venta-en-juriquilla-pagina-22.html,Macrolote en Venta en Satelite,"37,135,000",13753
1620530299-14126,https://www.inmuebles24.com/terrenos-en-venta-en-juriquilla-pagina-16.html,"Precioso Terreno Plano de 337.21 m² en Grand Juriquilla, Alberca, Privada, Único","1,196,000",337
1620530484-14541,https://www.inmuebles24.com/terrenos-en-venta-en-fraccionamiento-residencial-el-refugio-pagina-1.html,"Macrolote Vertical en Venta de 5,502.455 m² en La Vista Residencial","34,665,466",5502
1620529978-13322,https://www.inmuebles24.com/terrenos-en-venta-en-jurica-pagina-3.html,"Precioso Terreno en Jurica de 1017 m², Más Que Terreno Es un Hermoso Jardín!","5,695,000",1018
1620530037-13472,https://www.inmuebles24.com/terrenos-en-venta-en-el-campanario-ciudad-de-queretaro-pagina-6.html,Hermoso Terreno en Residencial El Campanario,"16,675,000",1450
1620530079-13574,https://www.inmuebles24.com/terrenos-en-venta-en-el-campanario-ciudad-de-queretaro-pagina-2.html,"Precioso Terreno Plano en El Campanario - 700 m², Vive Al Ma","7,520,000",700
1620529996-13364,https://www.inmuebles24.com/terrenos-en-venta-en-jurica-pagina-1.html,Terreno en Venta Jurica Campestre,"2,700,000",300
1620530248-13981,https://www.inmuebles24.com/terrenos-en-venta-en-juriquilla-pagina-22.html,"En Venta Terreno Plano en Grand Juriquilla, 227.48 m² - Alberca, Seguridad.","796,180",227
1620530387-14361,https://www.inmuebles24.com/terrenos-en-venta-en-juriquilla-pagina-7.html,Kl/ Terreno Plano Dentro de Privada. Venta.,"1,590,000",529
1620530177-13805,https://www.inmuebles24.com/terrenos-en-venta-en-juriquilla-pagina-30.html,Terreno en Privada Juriquilla - 512 m² - Esquina y en Av Principal.,"3,814,000",512
1620530407-14391,https://www.inmuebles24.com/terrenos-en-venta-en-juriquilla-pagina-5.html,Terreno en Venta en Juriquilla Jl,"117,624,001",29406
1620529878-13145,https://www.inmuebles24.com/terrenos-en-venta-en-fraccionamiento-cumbres-del-lago-pagina-5.html,Terreno Venta Cumbres del Lago Juriquilla,"2,200,000",317
1620530396-14378,https://www.inmuebles24.com/terrenos-en-venta-en-juriquilla-pagina-6.html,"Aprovecha Terreno en Valle Juriquilla, Excelentes Amenidades","1,423,053",206
1620529978-13315,https://www.inmuebles24.com/terrenos-en-venta-en-jurica-pagina-3.html,"Terreno en Venta, Júrica Una de Las Mejores Zonas","4,800,000",600
1620530119-13649,https://www.inmuebles24.com/terrenos-en-venta-en-milenio-pagina-6.html,Jpj/ Excelente Terreno en Bukara Coto Club Milenio III,"1,225,000",224
1620530299-14142,https://www.inmuebles24.com/terrenos-en-venta-en-juriquilla-pagina-16.html,Venta Terreno Residencial en Juriquilla,"10,014,100",3999
1620529996-13374,https://www.inmuebles24.com/terrenos-en-venta-en-jurica-pagina-1.html,Terreno en Venta Sobre Paseo Jurica,"6,830,500",1438
1620530162-13759,https://www.inmuebles24.com/terrenos-en-venta-en-milenio-pagina-1.html,Terreno Plano en Venta Milenio Queretaro,"1,288,430",234
1620530299-14136,https://www.inmuebles24.com/terrenos-en-venta-en-juriquilla-pagina-16.html,"Terreno de 7,747 m² Listo Para Desarrollo Residencial o Comercial en El Corazón de Juriquilla","65,850,180",7747
1620530079-13579,https://www.inmuebles24.com/terrenos-en-venta-en-el-campanario-ciudad-de-queretaro-pagina-2.html,Lc/ Terreno en El Campnario,"7,560,000",756
1620530102-13626,https://www.inmuebles24.com/terrenos-en-venta-en-fraccionamiento-el-mirador-ciudad-de-queretaro.html,Oportunidad Pre - Venta Lote de Terreno Ubicado en Desarrollo con Urbanismo Jf,"986,200",180
1620530291-14100,https://www.inmuebles24.com/terrenos-en-venta-en-juriquilla-pagina-17.html,Terreno en Juriquilla Campestre Bio Grand de Oportunidad,"990,000",285
1620530229-13944,https://www.inmuebles24.com/terrenos-en-venta-en-juriquilla-pagina-24.html,"¡Gran Oportunidad! Terreno en Universidades, Juriquilla","5,300",213
1620529829-12989,https://www.inmuebles24.com/terrenos-en-venta-en-fraccionamiento-cumbres-del-lago-pagina-11.html,"Terreno en Lago de Juriquilla de 259 m², La Naturaleza Nunca Estuvo Tan Cerca","1,559,000",259
1620530237-13973,https://www.inmuebles24.com/terrenos-en-venta-en-juriquilla-pagina-23.html,Venta Terreno en Juriquilla Campestre Ll,"1,162,200",298
1620529987-13357,https://www.inmuebles24.com/terrenos-en-venta-en-jurica-pagina-2.html,Macrolote Mixto Venta Antea Corredor Urbano,"43,607,890",3
1620530194-13852,https://www.inmuebles24.com/terrenos-en-venta-en-juriquilla-pagina-28.html,"Macrolote de 10,768.95 m² con Uso de Suelo Mixto Ubicado Atrás de Antea","183,072,150",10768
1620529868-13112,https://www.inmuebles24.com/terrenos-en-venta-en-fraccionamiento-cumbres-del-lago-pagina-6.html,Venta Terrenos - Cumbres del Lago - Juriquilla - Queretaro,"2,200,000",394
1620529927-13248,https://www.inmuebles24.com/terrenos-en-venta-en-fraccionamiento-cumbres-del-lago-pagina-1.html,"Hermoso Terreno de 300 m² en Cumbres del Lago, Primera Etapa, Único en Su Tipo.","1,550,000",300
1620529890-13168,https://www.inmuebles24.com/terrenos-en-venta-en-fraccionamiento-cumbres-del-lago-pagina-4.html,Terreno Venta La Cumbre Juriquilla,"1,574,537",256
1620530396-14375,https://www.inmuebles24.com/terrenos-en-venta-en-juriquilla-pagina-6.html,"Aprovecha Invierte en Juriquilla, Nuevos Terrenos en La Cumbre","1,890,000",null
1620530340-14227,https://www.inmuebles24.com/terrenos-en-venta-en-juriquilla-pagina-12.html,"Terreno en Venta, Preserve Juriquilla, Querétaro.","1,059,000",214
1620530046-13501,https://www.inmuebles24.com/terrenos-en-venta-en-el-campanario-ciudad-de-queretaro-pagina-5.html,Terreno en Venta El Campanario,"13,120,640",1262
1620529951-13275,https://www.inmuebles24.com/terrenos-en-venta-en-centro-sur-pagina-1.html,Centro Sur Macrolote en Venta,"10,500,000",1000
1620529829-13006,https://www.inmuebles24.com/terrenos-en-venta-en-fraccionamiento-cumbres-del-lago-pagina-11.html,"Se Vende Terreno en Cumbres del Lago - 284 m², Único y de Op","1,470,000",284
1620529878-13152,https://www.inmuebles24.com/terrenos-en-venta-en-fraccionamiento-cumbres-del-lago-pagina-5.html,Venta de Terrenos en Cumbres del Lago,"5,063",282
1620529890-13157,https://www.inmuebles24.com/terrenos-en-venta-en-fraccionamiento-cumbres-del-lago-pagina-4.html,"En Venta Terreno en La Condesa Juriquilla de 187 m², Para Hacer Tu Nuevo Hogar!","1,199,000",187
1620529978-13312,https://www.inmuebles24.com/terrenos-en-venta-en-jurica-pagina-3.html,!super Oportunidad! Venta de Terreno en Jurica Queretaro,"6,000,000",1351
1620530407-14394,https://www.inmuebles24.com/terrenos-en-venta-en-juriquilla-pagina-5.html,Terreno Habitacional de 270 m² en Cumbres del Lago Ln,"1,539,000",270
1620529836-13013,https://www.inmuebles24.com/terrenos-en-venta-en-fraccionamiento-cumbres-del-lago-pagina-10.html,Venta de Terrenos en Cumbres del Lago,"5,063",282
1620529913-13217,https://www.inmuebles24.com/terrenos-en-venta-en-fraccionamiento-cumbres-del-lago-pagina-2.html,"Se Vende Terreno de 305 m² en Cumbres del Lago, Todo en Regl","1,400,000",305
1620530265-14036,https://www.inmuebles24.com/terrenos-en-venta-en-juriquilla-pagina-20.html,Terreno en Venta Juriquilla Jgcc,"557,600",136
1620530237-13960,https://www.inmuebles24.com/terrenos-en-venta-en-juriquilla-pagina-23.html,Terreno en Venta Grand Juriquilla,"1,100,000",305
1620530359-14288,https://www.inmuebles24.com/terrenos-en-venta-en-juriquilla-pagina-10.html,Juriquilla Terreno con Excedente de 454 M²!,"2,200,000",454
1620529913-13209,https://www.inmuebles24.com/terrenos-en-venta-en-fraccionamiento-cumbres-del-lago-pagina-2.html,"Super Terreno, Cumbres del Lomas Juriquilla","4,500",478
1620529868-13106,https://www.inmuebles24.com/terrenos-en-venta-en-fraccionamiento-cumbres-del-lago-pagina-6.html,"En Venta 3 Terrenos Juntos de 270 m² en Cumbres del Lago, Ganelos!","1,377,000",270
1620530460-14499,https://www.inmuebles24.com/terrenos-en-venta-en-juriquilla-pagina-1.html,"Terreno en Venta en Cumbres del Lago, Juriquilla","1,900,800",264
1620529890-13163,https://www.inmuebles24.com/terrenos-en-venta-en-fraccionamiento-cumbres-del-lago-pagina-4.html,"Precioso Terreno de 300 m² - Plano - Cumbres del Lago, 10 X 30 m - Ganelo!","1,487,000",300
1620530460-14491,https://www.inmuebles24.com/terrenos-en-venta-en-juriquilla-pagina-1.html,"Terreno en Venta, Juriquilla","1,500,000",272
1620530119-13636,https://www.inmuebles24.com/terrenos-en-venta-en-milenio-pagina-6.html,"Se Vende Terreno en Milenio III, 255 m², Esquina, Calle Abie","1,980,000",255
1620530119-13639,https://www.inmuebles24.com/terrenos-en-venta-en-milenio-pagina-6.html,"Se Vende Terreno en Milenio III - 224 m², con La Mejor Plusvalía de Querétaro.","1,650,000",224
